url,headline,datetime,fact_check_details,organization,caa
https://www.indiatoday.in/fact-check/story/fact-check-touching-image-of-kangaroo-hugging-woman-has-no-relation-to-australian-bush-fires-1634179-2020-01-05,Fact Check: Touching image of kangaroo hugging woman has no relation to Australian bush fires,"UPDATED: Jan 5, 2020 20:53 IST","ConclusionThe kangaroo was rescued as an orphan three years ago by the staff of an Australian kangaroo sanctuary

",India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-no-this-is-not-abvp-man-in-the-garb-of-delhi-police-1629178-2019-12-17,"Fact Check: No, this is not ABVP man in the garb of Delhi police ","UPDATED: Dec 19, 2019 20:08 IST",ConclusionThe man in civil clothes and police gear is not ABVP leader. But the man in the video kicking another man is indeed Bharat Sharma.,India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-social-media-raps-a-flawed-tune-eminem-is-not-down-with-coronavirus-1652459-2020-03-04,Fact Check: Social media raps a flawed tune. Eminem is not down with coronavirus,"UPDATED: Mar 4, 2020 19:22 IST",ConclusionViral post is a hoax.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-know-the-truth-behind-viral-video-of-passenger-agitation-at-delhi-airport-1657181-2020-03-18,Fact Check: Know the truth behind viral video of passenger agitation at Delhi airport,"UPDATED: Mar 19, 2020 00:13 IST",ConclusionThis incident took place a few days back at IGIA in relation to mandatory coronavirus screening,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-eight-year-old-photo-passed-off-as-police-atrocities-on-jamia-students-1628809-2019-12-16,Fact Check: Eight-year-old photo passed off as police atrocities on Jamia students,"UPDATED: Dec 16, 2019 21:53 IST",ConclusionPicture is eight years old and from Lucknow,India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-is-this-the-video-of-us-drone-strike-that-killed-iranian-general-soleimani-1634526-2020-01-06,Fact Check: Is this the video of US drone strike that killed Iranian general Soleimani?,"UPDATED: Jan 6, 2020 23:50 IST",ConclusionThe video is a clipping of a video game and has nothing to do with Soleimani’s killing.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-viral-post-saying-italians-are-throwing-their-money-on-the-streets-is-false-1661898-2020-03-31,Fact Check: Viral post saying Italians are throwing their money on the streets is false,"UPDATED: Mar 31, 2020 18:18 IST",ConclusionThese are old pictures from Venezuela and have nothing to do with the Covid-19 pandemic,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-aishe-ghosh-s-hand-injury-is-not-shifting-the-photo-is-morphed-1636562-2020-01-13,"Fact Check: Aishe Ghosh's hand injury is not shifting, the photo is morphed.","UPDATED: Jan 14, 2020 19:43 IST","ConclusionThe viral photo showing Ghosh’s right hand bandaged has been flipped. She was injured on her left hand.

",India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-irfan-pathan-was-meeting-fans-in-kolkata-not-protesters-at-shaheen-bagh-1640363-2020-01-26,"Fact Check: Irfan Pathan was meeting fans in Kolkata, not protesters at Shaheen Bagh","UPDATED: Jan 26, 2020 06:03 IST",ConclusionViral video is from Irfan Pathan’s visit to Kolkata,India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-no-nirmala-sitharaman-never-said-onion-price-rise-doesn-t-matter-to-me-1625618-2019-12-05,"Fact check: No, Nirmala Sitharaman never said onion price rise doesn’t matter to her","UPDATED: Dec 6, 2019 14:29 IST",ConclusionNirmala Sitharaman never said onion price rise doesn’t matter to her.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-these-images-of-us-soldiers-coffins-don-t-show-iran-s-revenge-1635819-2020-01-10,Fact Check: These images of US soldiers' coffins don't show Iran's revenge,"UPDATED: Jan 11, 2020 10:34 IST",ConclusionPhotos are quite old and have no relation with the recent attack.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-how-a-us-warship-pushed-navy-day-into-a-whirlpool-of-controversies-1625226-2019-12-04,Fact Check: How a US warship pushed Navy Day into a whirlpool of controversies,"UPDATED: Dec 4, 2019 21:31 IST",ConclusionThe image used in the Navy Day greetings is of a US warship,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-old-pic-of-sick-chicken-passed-off-as-coronavirus-infected-in-bengaluru-1645416-2020-02-11,Fact Check: Old pic of sick chicken passed off as coronavirus infected in Bengaluru,"UPDATED: Feb 11, 2020 17:00 IST",ConclusionViral image of sick chicken is old and not related to coronavirus.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-no-this-is-not-the-pm-of-italy-crying-over-covid-19-deaths-1658798-2020-03-23,"Fact Check: No, this is not the PM of Italy crying over Covid-19 deaths","UPDATED: Mar 23, 2020 17:41 IST",ConclusionThe man seen crying in the picture is Brazilian President Jair Bolsonaro and the incident has nothing to do with the Covid-19 outbreak,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-no-clapping-together-at-5-pm-during-janta-curfew-will-not-kill-coronavirus-1658438-2020-03-22,"Fact Check: No, clapping together at 5 pm during Janta curfew will not kill coronavirus","UPDATED: Mar 22, 2020 15:42 IST","ConclusionThere is no proven evidence that vibration created by collectively clapping can destroy coronavirus.

",India Today,No
https://www.indiatoday.in/fact-check/story/no-this-is-not-the-son-of-ib-operative-ankit-sharma-killed-in-delhi-riots-1651405-2020-03-01,"Fact Check: No, this is not the son of IB operative Ankit Sharma killed in Delhi riots","UPDATED: Mar 1, 2020 22:29 IST","ConclusionThe picture was taken at the funeral of one Mudassir Khan, another victim of the violence.",India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-incident-of-a-man-kidnapped-and-raped-by-three-women-is-not-from-telangana-1627822-2019-12-12,Fact Check- Incident of a man kidnapped and raped by three women is not from Telangana,"UPDATED: Dec 12, 2019 20:51 IST",ConclusionThe incident happened in South Africa. The image is of a different incident.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-is-this-rahul-gandhi-lying-on-the-ground-after-a-trip-and-fall-1628490-2019-12-15,Fact Check: Is this Rahul Gandhi lying on the ground after a trip-and-fall?,"UPDATED: Dec 15, 2019 21:13 IST","ConclusionThe man seen lying on the ground is Robert Vadra, who had fainted during a prize distribution event",India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-do-not-believe-this-hoax-about-the-death-of-kobe-bryant-s-wife-1647414-2020-02-17,Fact Check: Do not believe this hoax about the death of Kobe Bryant’s wife,"UPDATED: Feb 17, 2020 22:31 IST",ConclusionIt is a hoax,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-old-unrelated-video-of-bats-streaming-out-from-a-roof-linked-to-coronavirus-outbreak-1646095-2020-02-13,"Fact Check: Old, unrelated video of bats streaming out from a roof linked to coronavirus outbreak","UPDATED: Feb 13, 2020 14:50 IST","ConclusionThe viral video is around nine years old and is from Miami, USA.
",India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-old-photo-of-rahul-gandhi-and-arvind-kejriwal-goes-viral-with-misleading-claim-1647083-2020-02-16,Fact Check: Old photo of Rahul Gandhi and Arvind Kejriwal goes viral with misleading claim,"UPDATED: Feb 16, 2020 21:02 IST","ConclusionThis is an old photo, taken at Rashtrapati Bhavan on January 26, 2018.",India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-old-video-passed-off-as-man-in-shaheen-bagh-spitting-on-food-for-distribution-1639612-2020-01-23,Fact Check: Old video passed off as man in Shaheen Bagh spitting on food for distribution,"UPDATED: Jan 23, 2020 23:53 IST",ConclusionThe video is at least two years old and not from Delhi.,India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-no-putin-has-not-unleashed-lions-on-russian-streets-to-enforce-corona-lockdown-1658566-2020-03-23,"Fact Check: No, Putin has not unleashed lions on Russian streets to enforce Corona lockdown","UPDATED: Mar 23, 2020 08:13 IST",Conclusion This picture is from Johannesburg in South Africa and about four years old,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-porn-pics-used-to-cook-up-a-story-about-rape-by-indian-soldiers-1648833-2020-02-21,Fact Check: Porn pics used to cook up a story about rape by Indian soldiers,"UPDATED: Feb 21, 2020 21:04 IST",ConclusionThe story described in the article is cooked up by using images from multiple unrelated websites.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-taj-mahal-being-hosed-down-to-welcome-donald-trump-no-this-is-not-agra-1649593-2020-02-24,"Fact Check: Taj Mahal being hosed down to welcome Donald Trump? No, this is not Agra","UPDATED: Feb 24, 2020 20:36 IST",ConclusionThe monument in the viral video is a replica of the Taj Mahal in Bhopal.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-did-police-thrash-accused-in-rape-and-murder-of-hyderabad-vet-in-public-1624238-2019-12-01,Fact Check: Did police thrash accused in rape and murder of Telangana vet in public?,"UPDATED: Dec 1, 2019 21:51 IST",ConclusionThe incident is from Chittoor in Andhra Pradesh where police are beating up a man accused of raping a Class 5 girl.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-no-this-covid-19-patient-is-not-the-wife-of-canadian-pm-justin-trudeau-1658145-2020-03-21,"Fact Check: No, this COVID-19 patient is not the wife of Canadian PM Justin Trudeau","UPDATED: Mar 21, 2020 13:53 IST",Conclusion Woman seen in the video is not the wife of Justin Trudeau but a COVID-19 patient from London,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-is-indira-gandhi-posing-with-her-husband-and-father-in-law-in-this-photo-1636537-2020-01-13,Fact Check: Is Indira Gandhi posing with her husband and father-in-law in this photo?,"UPDATED: Jan 13, 2020 21:54 IST","ConclusionThe photo is of Jawaharlal Nehru, Indira Gandhi, Russian artist Nicholas Roerich and Gandhi's aide Yunus Khan.",India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-old-video-of-pro-khalistan-rally-passed-off-as-anti-nrc-stir-in-punjab-1632054-2019-12-27,Fact Check: Old video of pro-Khalistan rally passed off as anti-NRC stir in Punjab,"UPDATED: Dec 27, 2019 20:52 IST","ConclusionVideo is three years old and has nothing to do with the anti-NRC stir.
",India Today,Yes
https://www.indiatoday.in/fact-check/story/fact-check-love-in-time-corona-know-truth-behind-this-viral-image-italy-couple-covid-19-doctor-1659263-2020-03-24,Fact Check: Love in the time of Corona? Know the truth behind this viral image,"UPDATED: Mar 24, 2020 19:59 IST","ConclusionThis photograph was taken in Barcelona airport, Spain. No such news report of the Italian doctor couple found.",India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-this-story-about-woman-falling-from-eiffel-tower-is-too-good-to-be-true-1649618-2020-02-24,Fact Check: This story about woman falling from Eiffel Tower is too good to be true,"UPDATED: Feb 24, 2020 05:40 IST",ConclusionThe woman in the viral image never attempted suicide from Eiffel Tower. The viral story is partially true.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-tarek-fatah-loads-up-on-fake-again-drops-a-film-clip-to-mislead-on-polio-1637030-2020-01-15,"Fact Check: Tarek Fatah loads up on fake again, drops a film clip to mislead on polio","UPDATED: Jan 15, 2020 13:43 IST",ConclusionViral video is a scene from a Pakistani film Load Wedding,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-before-trump-s-visit-slum-image-from-mumbai-passed-off-as-gujarat-on-social-media-1648991-2020-02-22,"Fact Check: Before Trump’s visit, slum image from Mumbai passed off as Gujarat on social media","UPDATED: Feb 22, 2020 13:51 IST",ConclusionViral images have no connection with Gujarat.,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-did-this-man-track-down-and-brutally-torture-his-three-year-old-daughter-s-rapist-1626684-2019-12-09,Fact Check: Did this man track down and brutally torture his three-year-old daughter's rapist?,"UPDATED: Dec 9, 2019 14:42 IST",ConclusionThe man in the photo was arrested by South African police for allegedly looting and clashing with foreign residents,India Today,No
https://www.indiatoday.in/fact-check/story/fact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-recent-one-from-delhifact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-r-1644654-2020-02-09,Fact Check: Tarek Fatah passes off old video with communal slogans as recent one from Delhi,"UPDATED: Feb 9, 2020 09:02 IST",ConclusionThe video is more than two years old and from Rajasthan’s Udaipur,India Today,Yes
